Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Ground speed [km/h];Engine speed [rpm];Engine load [%];Drum speed [rpm];Fan speed [rpm];Rotor / straw walker speed [rpm];Separation losses [%];Sieve losses [%];Chopper [];Diesel tank level [%];No. of partial widths [];Front attachment On/Off [];max. no. of partial widths [];Feed rake speed [rpm];Working position [I/O];Grain tank unloading [I/O];Main drive status [I/O];Concave position [mm];Upper sieve position [mm];Lower sieve position [mm];Grain tank 70 [I/O];Grain tank 100 [I/O];Grain moisture content [%];Throughput [t/h];Radial spreader speed [rpm];Grain in returns [%];Channel position [%];Yield measurement [I/O];Returns auger measurement [%];Moisture measurement [];Type of crop [];Specific crop weight [g/l];Auto Pilot status [];Cruise Pilot status [];Rate of work [ha/h];Yield [t/ha];Quantimeter calibration factor [];Separation sensitivity [%];Sieve sensitivity [%]
Oct 7, 2022, 6:54:24 PM;C7502627;20.1965324;45.3076664;1162.57;6.05;1914;104;440;1160;490;0.15;0;off;43.96;8;on;8;430;on;off;on;43;9;5;off;off;10.8;9.8;NA;19;27.49;on;56.1;off;Maize;638;off;0;3.38;2.57;1.1;50;50
Oct 7, 2022, 6:54:39 PM;C7502627;20.1961788;45.3076714;1162.58;6.19;1893;107;430;1140;480;0;0;off;44.58;8;on;8;430;on;off;on;43;9;5;off;off;15.1;8.76;NA;10;27.33;on;55;off;Maize;638;off;0;3.43;0;1.1;50;50
Oct 7, 2022, 6:54:54 PM;C7502627;20.1960565;45.3076716;1162.58;3.85;1949;68;450;1180;500;0.17;0;off;45.2;8;on;8;440;on;off;on;43;9;5;off;off;15.1;10.37;NA;41;31.63;on;69.5;off;Maize;638;off;0;2.15;3.13;1.1;50;50
Oct 7, 2022, 6:55:09 PM;C7502627;20.195729;45.3076774;1162.58;6.27;1882;106;430;1140;480;0;0;off;43.99;8;on;8;430;on;off;on;43;9;5;off;off;13.9;6.74;NA;28;31.5;on;47.1;off;Maize;638;off;0;3.5;4.38;1.1;50;50
Oct 7, 2022, 6:55:24 PM;C7502627;20.1953919;45.3076796;1162.59;5.99;1881;106;420;1130;480;0.09;0.26;off;44.24;8;on;8;420;on;off;on;43;9;5;off;off;13.9;14.43;NA;47;31.33;on;89.3;off;Maize;638;off;0;3.34;4.31;1.1;50;50
Oct 7, 2022, 6:55:39 PM;C7502627;20.1950457;45.3076848;1162.59;5.22;1920;106;430;1140;480;0.02;7.58;off;43.83;8;on;8;420;on;off;on;43;9;5;off;off;12.1;14.21;NA;75;31.17;on;87.2;off;Maize;638;off;0;3.15;5.08;1.1;50;50
Oct 7, 2022, 6:55:54 PM;C7502627;20.1947062;45.3076875;1162.6;6.42;1867;108;420;1130;480;0.39;5.24;off;43.46;8;on;8;430;on;off;on;43;9;5;off;off;12.1;14.94;NA;100;31.5;on;100;off;Maize;638;off;0;3.59;4.78;1.1;50;50
Oct 7, 2022, 6:56:09 PM;C7502627;20.1943334;45.3076926;1162.6;6.78;1921;105;440;1160;490;0;0;off;43.57;8;on;8;430;on;off;on;43;9;5;off;off;12.1;17.4;NA;100;33.88;on;100;off;Maize;638;off;0;3.79;5.37;1.1;50;50
Oct 7, 2022, 6:56:24 PM;C7502627;20.1941733;45.307694;1162.6;0;1975;35;450;1190;510;0;0;off;44.83;8;on;8;440;on;off;on;43;9;5;off;off;12.1;20.24;NA;96;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:56:39 PM;C7502627;20.1941735;45.3076942;1162.61;0;1200;0;50;140;50;0;0;off;45.13;8;off;8;140;on;off;off;43;9;5;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:56:54 PM;C7502627;20.1941736;45.3076942;1162.61;0;1206;0;0;0;0;0;0;off;45.09;8;off;8;0;on;off;off;43;9;5;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:57:09 PM;C7502627;20.1941736;45.3076941;1162.62;0;1199;0;0;0;0;0;0;off;44.95;8;off;8;0;on;off;off;43;9;5;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:57:24 PM;C7502627;20.1941734;45.307694;1162.62;0;1199;0;0;0;0;0;0;off;44.93;8;off;8;0;on;off;off;43;9;5;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:57:39 PM;C7502627;20.1941732;45.307694;1162.63;0;1199;0;0;0;0;0;0;off;44.93;8;off;8;0;on;off;off;43;9;5;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:57:54 PM;C7502627;20.194173;45.3076943;1162.63;0;1228;0;0;0;0;0;2.2;off;44.86;8;off;8;0;on;off;on;43;9;5;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:58:09 PM;C7502627;20.1941726;45.3076946;1162.63;0;1199;0;160;410;160;0;0;off;44.93;8;off;8;0;on;off;off;43;9;5;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:58:24 PM;C7502627;20.1941722;45.3076955;1162.64;0;1983;34;450;1200;510;0;0;off;44.9;8;off;8;0;on;off;on;43;9;5;off;off;12.1;8.74;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:58:39 PM;C7502627;20.1941719;45.307696;1162.64;0;1198;0;120;300;120;0;0;off;44.86;8;off;8;0;on;off;on;43;9;5;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:58:54 PM;C7502627;20.1941715;45.3076959;1162.65;0;1282;0;270;720;310;0;0;off;44.86;8;off;8;0;on;off;on;43;9;5;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:59:09 PM;C7502627;20.1941718;45.3076958;1162.65;0;1206;0;300;760;300;0;0;off;44.83;8;off;8;0;on;off;off;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:59:24 PM;C7502627;20.1941721;45.3076955;1162.65;0;1206;0;0;0;0;0;0;off;44.79;8;off;8;0;on;off;on;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:59:39 PM;C7502627;20.1941722;45.3076958;1162.66;0;1220;0;270;720;310;0;0;off;44.79;8;off;8;0;on;off;off;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:59:54 PM;C7502627;20.1941723;45.3076955;1162.66;0;1148;0;0;0;0;0;0;off;44.79;8;off;8;0;on;off;on;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:00:09 PM;C7502627;20.1941726;45.3076946;1162.67;0;1240;0;50;140;70;0;0;off;44.79;8;off;8;0;on;off;on;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:00:24 PM;C7502627;20.1941725;45.3076944;1162.67;0;1978;6;450;1200;510;0;0;off;44.83;8;off;8;0;on;off;on;43;11;11;off;off;12.1;0.43;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:00:39 PM;C7502627;20.1941726;45.3076944;1162.68;0;1975;0;450;1190;510;0;0;off;44.79;8;off;8;0;on;off;on;43;11;11;off;off;12.1;0.06;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:00:54 PM;C7502627;20.1941724;45.3076946;1162.68;0;1206;0;330;840;340;0;0;off;44.77;8;off;8;0;on;off;off;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:01:09 PM;C7502627;20.1941719;45.3076944;1162.68;0;1079;0;0;70;30;0;0;off;44.7;8;off;8;0;on;off;on;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:01:24 PM;C7502627;20.1941717;45.3076944;1162.69;0;1202;0;270;730;310;0;0;off;44.7;8;off;8;0;on;off;on;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:01:39 PM;C7502627;20.1941717;45.3076946;1162.69;0;1199;0;270;730;310;0;0;off;44.7;8;off;8;0;on;off;on;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:01:54 PM;C7502627;20.1941716;45.3076947;1162.7;0;1524;0;270;730;310;0;0;off;44.7;8;off;8;0;on;off;on;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:02:09 PM;C7502627;20.1941716;45.307695;1162.7;0;1199;0;310;790;320;0;0;off;44.7;8;off;8;0;on;off;off;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:02:24 PM;C7502627;20.1941717;45.3076949;1162.7;0;1222;0;0;40;10;0;0;off;44.67;8;off;8;0;on;off;on;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:02:39 PM;C7502627;20.1941715;45.3076951;1162.71;0;1201;0;250;640;260;0;0;off;44.7;8;off;8;0;on;off;off;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:02:54 PM;C7502627;20.1941716;45.3076953;1162.71;0;1199;0;0;0;0;0;0;off;44.65;8;off;8;0;on;off;off;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:03:09 PM;C7502627;20.1941716;45.3076957;1162.72;0;1189;0;0;0;0;0;0;off;44.65;8;off;8;0;on;off;off;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:03:24 PM;C7502627;20.1941716;45.307696;1162.72;0;1198;0;0;0;0;0;0;off;44.65;8;off;8;0;on;off;off;43;11;11;off;off;12.1;0;NA;0;30.67;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:03:39 PM;C7502627;20.1942374;45.3076948;1162.73;3.88;1253;0;0;0;0;0;0;off;45.18;8;off;8;0;off;off;off;43;11;11;off;off;12.1;0;NA;0;100;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:03:54 PM;C7502627;20.1939483;45.3077889;1162.73;8.13;1968;0;0;0;0;0;0;off;44.79;8;off;8;0;off;off;off;43;11;11;off;off;12.1;0;NA;0;100;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:04:09 PM;C7502627;20.193483;45.3078119;1162.73;8.22;1974;0;0;0;0;0;0;off;44.35;8;off;8;0;off;off;off;43;11;11;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:04:24 PM;C7502627;20.1933653;45.3078191;1162.74;0;857;0;0;0;0;0;0;off;44.93;8;off;8;0;off;off;on;43;11;11;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:04:39 PM;C7502627;20.1932;45.3079221;1162.74;8.2;1965;65;450;1200;500;0;0;off;43.46;8;off;8;0;off;off;on;43;11;11;off;off;12.1;0.55;NA;0;100;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:04:54 PM;C7502627;20.1928646;45.3080014;1162.75;5.91;1442;0;170;420;170;0;0;off;43.57;8;off;8;0;off;off;off;43;11;11;off;off;12.1;0;NA;0;100;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:05:09 PM;C7502627;20.1926295;45.3080232;1162.75;0;1516;0;0;0;0;0;0;off;44.1;8;off;8;0;off;off;on;43;11;11;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:05:24 PM;C7502627;20.1924913;45.3080123;1162.75;5.91;1440;0;170;440;170;0;0;off;43.92;8;off;8;0;off;off;off;43;11;11;off;off;12.1;0;NA;0;99.73;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:05:39 PM;C7502627;20.1924485;45.3079553;1162.76;0;1392;0;0;0;0;0;0;off;43.14;8;off;8;0;off;off;on;43;11;11;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:05:54 PM;C7502627;20.1924485;45.3079554;1162.76;0;1195;0;100;260;110;0;0;off;42.45;8;off;8;0;off;off;off;43;11;11;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:06:09 PM;C7502627;20.1924485;45.307956;1162.77;0;1199;0;0;0;0;0;0;off;42.11;8;off;8;0;off;off;off;43;11;11;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:06:24 PM;C7502627;20.192449;45.3079565;1162.77;0;1202;0;0;0;0;0;0;off;41.97;8;off;8;0;off;off;off;43;11;11;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:06:39 PM;C7502627;20.192449;45.3079571;1162.78;0;1200;0;0;0;0;0;0;off;41.92;8;off;8;0;off;off;off;43;11;11;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:06:54 PM;C7502627;20.1924487;45.3079575;1162.78;0;1199;0;0;0;0;0;0;off;41.83;8;off;8;0;off;off;off;43;11;11;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:07:09 PM;C7502627;20.1924485;45.3079573;1162.78;0;1200;0;0;0;0;0;0;off;41.74;8;off;8;0;off;off;off;43;11;11;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:07:24 PM;C7502627;20.1924486;45.3079565;1162.79;0;1199;0;0;0;0;0;0;off;41.76;8;off;8;0;off;off;off;43;11;11;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:07:39 PM;C7502627;20.1924485;45.3079558;1162.79;0;1232;0;0;0;0;0;0;off;41.74;8;off;8;0;off;off;on;43;11;11;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:07:54 PM;C7502627;20.1924487;45.3079559;1162.8;0;1978;4;450;1200;520;0;0;off;41.76;8;off;8;0;off;off;on;43;11;17;off;off;12.1;0.13;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:08:09 PM;C7502627;20.1924491;45.3079562;1162.8;0;1200;0;120;310;120;0;0;off;41.76;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:08:24 PM;C7502627;20.1924491;45.3079562;1162.8;0;1199;0;0;0;0;0;0;off;41.76;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:08:39 PM;C7502627;20.1924492;45.3079563;1162.81;0;1198;0;0;0;0;0;0;off;41.76;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:08:54 PM;C7502627;20.1924494;45.3079563;1162.81;0;1199;0;0;0;0;0;0;off;41.76;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:09:09 PM;C7502627;20.1924496;45.3079565;1162.82;0;1199;0;0;0;0;0;0;off;41.74;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:09:24 PM;C7502627;20.1924494;45.3079571;1162.82;0;1198;0;0;0;0;0;0;off;41.69;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:09:39 PM;C7502627;20.1924494;45.3079573;1162.83;0;1201;0;0;0;0;0;0;off;41.67;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:09:54 PM;C7502627;20.1924494;45.3079571;1162.83;0;1199;0;0;0;0;0;0;off;41.67;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:10:09 PM;C7502627;20.1924492;45.3079569;1162.83;0;1199;0;0;0;0;0;0;off;41.6;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:10:24 PM;C7502627;20.1924492;45.3079567;1162.84;0;1201;0;0;0;0;0;0;off;41.6;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:10:39 PM;C7502627;20.1924492;45.3079565;1162.84;0;1200;0;0;0;0;0;0;off;41.6;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:10:54 PM;C7502627;20.1924495;45.3079559;1162.85;0;1245;0;0;0;0;0;0;off;41.6;8;off;8;0;off;off;on;43;11;17;off;off;12.1;0;NA;0;99.89;on;100;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:11:09 PM;C7502627;20.1924498;45.3079558;1162.85;0;1975;1;450;1200;520;0;0;off;41.62;8;off;8;0;off;off;on;43;11;17;off;off;12.1;4.15;NA;15;99.89;on;8.7;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:11:24 PM;C7502627;20.1924499;45.3079559;1162.85;0;1199;0;260;670;280;0;0;off;41.6;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:11:39 PM;C7502627;20.19245;45.3079562;1162.86;0;1199;0;0;80;50;0;0;off;41.6;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:11:54 PM;C7502627;20.1924498;45.3079566;1162.86;0;1199;0;0;0;0;0;0;off;41.6;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:12:09 PM;C7502627;20.1924495;45.3079569;1162.87;0;1199;0;0;0;0;0;0;off;41.6;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:12:24 PM;C7502627;20.1924492;45.3079572;1162.87;0;1199;0;0;0;0;0;0;off;41.6;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:12:39 PM;C7502627;20.1924444;45.3079302;1162.88;1.79;1157;0;0;0;0;0;0;off;41.23;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.73;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:12:54 PM;C7502627;20.192386;45.3080061;1162.88;4.55;1218;0;0;0;0;0;0;off;41.67;8;off;8;0;off;off;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:13:09 PM;C7502627;20.1923218;45.3080635;1162.88;0;1199;0;0;0;0;0;0;off;44.19;8;off;8;0;off;on;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:13:24 PM;C7502627;20.192322;45.3080634;1162.89;0;1198;0;0;0;0;0;0;off;44.54;8;off;8;0;off;on;off;43;11;17;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:13:39 PM;C7502627;20.1923221;45.3080633;1162.89;0;1200;0;0;0;0;0;0;off;44.35;8;off;8;0;off;on;off;43;11;16;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:13:54 PM;C7502627;20.1923221;45.3080632;1162.9;0;1199;0;0;0;0;0;0;off;44.24;8;off;8;0;off;on;off;43;9;6;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:14:09 PM;C7502627;20.192322;45.3080633;1162.9;0;1200;0;0;0;0;0;0;off;44.19;8;off;8;0;off;on;off;43;9;6;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:14:24 PM;C7502627;20.192322;45.3080634;1162.9;0;1205;0;0;0;0;0;0;off;44.15;8;off;8;0;off;on;off;43;9;6;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:14:39 PM;C7502627;20.192322;45.3080636;1162.91;0;1201;0;0;0;0;0;0;off;44.15;8;off;8;0;off;on;off;43;9;6;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:14:54 PM;C7502627;20.1923217;45.3080634;1162.91;0;1200;0;0;0;0;0;0;off;44.1;8;off;8;0;off;on;off;43;9;6;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:15:09 PM;C7502627;20.1923215;45.3080633;1162.92;0;1199;0;0;0;0;0;0;off;44.1;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:15:24 PM;C7502627;20.1923215;45.3080632;1162.92;0;1199;0;0;0;0;0;0;off;44.1;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:15:39 PM;C7502627;20.192321;45.3080632;1162.93;0;1198;0;0;0;0;0;0;off;44.15;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:15:54 PM;C7502627;20.192257;45.308096;1162.93;4.72;1204;0;0;0;0;0;0;off;43.3;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;99.89;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:16:09 PM;C7502627;20.1921727;45.3081489;1162.93;0;1200;0;0;0;0;0;0;off;44.17;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;44.5;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:16:24 PM;C7502627;20.1921726;45.3081485;1162.94;0;1199;0;0;0;0;0;0;off;44.7;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;44.5;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:16:39 PM;C7502627;20.1921723;45.3081481;1162.94;0;1199;0;0;0;0;0;0;off;44.74;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;44.66;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:16:54 PM;C7502627;20.1921721;45.3081479;1162.95;0;1199;0;0;0;0;0;0;off;44.77;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;44.66;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:17:09 PM;C7502627;20.1921722;45.3081477;1162.95;0;1199;0;0;0;0;0;0;off;44.7;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;44.66;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:17:24 PM;C7502627;20.1921726;45.308148;1162.95;0;1199;0;0;0;0;0;0;off;44.7;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;44.66;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:17:39 PM;C7502627;20.1921728;45.3081481;1162.96;0;1199;0;0;0;0;0;0;off;44.67;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;44.66;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:17:54 PM;C7502627;20.1921731;45.3081485;1162.96;0;1199;0;0;0;0;0;0;off;44.65;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;44.66;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:18:09 PM;C7502627;20.1921734;45.3081492;1162.97;0;1200;0;0;0;0;0;0;off;44.65;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;44.66;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:18:24 PM;C7502627;20.1921736;45.3081497;1162.97;0;1199;0;0;0;0;0;0;off;44.7;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;44.66;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:18:39 PM;C7502627;20.1921736;45.3081499;1162.98;0;1199;0;0;0;0;0;0;off;44.7;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;44.66;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:18:54 PM;C7502627;20.1921733;45.3081502;1162.98;0;1206;0;0;0;0;0;0;off;44.7;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;44.66;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:19:09 PM;C7502627;20.192173;45.30815;1162.98;0;1198;0;0;0;0;0;0;off;44.67;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;74.6;on;0;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 7:19:24 PM;C7502627;20.1921729;45.3081498;1162.99;0;1198;0;0;0;0;0;0;off;44.61;8;off;8;0;off;off;off;43;9;6;off;off;12.1;0;NA;0;86.67;on;0;off;Maize;638;off;0;0;0;1.1;50;50
